ID,CITY_ID,city_label,VERSION,ADDRESS,DESCRIPTION,REG_DATE,COMPLETE_DATE,ANSWER,COORDS_GOOGLE_LAT,COORDS_GOOGLE_LNG,PROBLEM_TYPE,STATUS,DEP_NAME,USER_ID,SOLVED_TIME,ATTACHMENT
174439,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastoviai stovi ir uzdengia praejima. <br>Pažeidimo data ir laikas: 2021-01-01 00:55<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:39:39",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609457980_1651941415_20210101_1.jpg
174439,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastoviai stovi ir uzdengia praejima. <br>Pažeidimo data ir laikas: 2021-01-01 00:55<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:39:39",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609457985_1341887360_20210101_1.jpg
174439,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastoviai stovi ir uzdengia praejima. <br>Pažeidimo data ir laikas: 2021-01-01 00:55<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:39:39",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609457990_195326309_20210101_1.jpg
174439,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastoviai stovi ir uzdengia praejima. <br>Pažeidimo data ir laikas: 2021-01-01 00:55<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:39:39",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609457994_415660189_20210101_1.jpg
174439,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastoviai stovi ir uzdengia praejima. <br>Pažeidimo data ir laikas: 2021-01-01 00:55<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:39:39",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609457998_521760827_20210101_1.jpg
174440,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastatytas po zenklu stoveti draudziama.<br>Pažeidimo data ir laikas: 2021-01-01 00:54<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:42:27",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609458148_929502497_20210101_1.jpg
174440,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastatytas po zenklu stoveti draudziama.<br>Pažeidimo data ir laikas: 2021-01-01 00:54<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:42:27",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609458153_1199942066_20210101_1.jpg
174440,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Automobilis pastatytas po zenklu stoveti draudziama.<br>Pažeidimo data ir laikas: 2021-01-01 00:54<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:42:27",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609458156_1053843635_20210101_1.jpg
174441,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Po zenklu sustoti draudziama. Priparkuotas automobilis.<br>Pažeidimo data ir laikas: 2021-01-01 00:55<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:45:17",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609458318_891864271_20210101_1.jpg
174441,1,"Vilnius,Grigiškės",Internetu,"Perkūnkiemio g. 49, Vilnius 12144","Po zenklu sustoti draudziama. Priparkuotas automobilis.<br>Pažeidimo data ir laikas: 2021-01-01 00:55<br>Automobilio valst. nr.:[duomenys nuasmeninti]","2021-01-01 01:45:17",,"Jūsų pranešimas priimtas ir perduotas administracinei teisenai vykdyti. Saugant asmens duomenų privatumą, detalesnė informacija apie priimtus sprendimus neskelbtina",54.736782,25.214479,"Transporto priemonių stovėjimo tvarkos pažeidimai",Išnagrinėta,"Prevencijos ir teisenos poskyris",111283,,https://minio.vilnius.lt/vilnius/20210101_1609458322_1227884270_20210101_1.jpg
